STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,COU,Country,STAT_DIV_TAX,Overall statutory tax rates on dividend income,TIME_PERIOD,Year,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NLD,Netherlands,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2021,,45.175,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NLD,Netherlands,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2022,,45.7598,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NLD,Netherlands,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2023,,45.7598,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CZE,Czechia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2013,,31.15,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LUX,Luxembourg,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2000,,52.234375,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LUX,Luxembourg,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2001,,50.953125,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LUX,Luxembourg,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2002,,43.9546,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LUX,Luxembourg,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2003,,43.9546,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LUX,Luxembourg,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2004,,43.9546,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LUX,Luxembourg,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2005,,43.9546,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LUX,Luxembourg,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2006,,43.9546,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LUX,Luxembourg,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2007,,43.9546,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LUX,Luxembourg,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2008,,43.9546,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LUX,Luxembourg,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2009,,42.497098,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LUX,Luxembourg,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2010,,42.497098,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LUX,Luxembourg,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2011,,42.6662,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LUX,Luxembourg,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2012,,42.6662,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LUX,Luxembourg,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2013,,43.376,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LUX,Luxembourg,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2014,,43.376,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LUX,Luxembourg,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2015,,43.376,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LUX,Luxembourg,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2016,,43.376,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LUX,Luxembourg,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2017,,42.3932,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LUX,Luxembourg,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2018,,41.5479,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LUX,Luxembourg,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2019,,40.7026,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LUX,Luxembourg,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2020,,40.7026,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LUX,Luxembourg,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2021,,40.7026,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LUX,Luxembourg,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2022,,40.7,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LUX,Luxembourg,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2023,,40.7026,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SWE,Sweden,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2000,,49.6,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SWE,Sweden,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2001,,49.6,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SWE,Sweden,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2002,,49.6,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SWE,Sweden,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2003,,49.6,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SWE,Sweden,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2004,,49.6,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SWE,Sweden,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2005,,49.6,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SWE,Sweden,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2006,,49.6,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SWE,Sweden,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2007,,49.6,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SWE,Sweden,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2008,,49.6,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SWE,Sweden,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2009,,48.41,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SWE,Sweden,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2010,,48.41,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SWE,Sweden,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2011,,48.41,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SWE,Sweden,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2012,,48.41,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SWE,Sweden,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2013,,45.4,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SWE,Sweden,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2014,,45.4,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SWE,Sweden,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2015,,45.4,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SWE,Sweden,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2016,,45.4,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SWE,Sweden,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2017,,45.4,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SWE,Sweden,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2018,,45.4,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SWE,Sweden,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2019,,44.98,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SWE,Sweden,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2020,,44.98,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SWE,Sweden,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2021,,44.42,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SWE,Sweden,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2022,,44.42,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SWE,Sweden,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2023,,44.42,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SVN,Slovenia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2000,,47.5,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SVN,Slovenia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2001,,47.5,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SVN,Slovenia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2002,,47.5,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SVN,Slovenia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2003,,47.5,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SVN,Slovenia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2004,,47.5,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SVN,Slovenia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2005,,49.375,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SVN,Slovenia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2007,,38.4,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SVN,Slovenia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2008,,37.6,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SVN,Slovenia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2009,,36.8,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SVN,Slovenia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2010,,36,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SVN,Slovenia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2011,,36,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SVN,Slovenia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2012,,34.4,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SVN,Slovenia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2013,,37.75,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SVN,Slovenia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2014,,37.75,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SVN,Slovenia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2015,,37.75,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SVN,Slovenia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2016,,37.75,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SVN,Slovenia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2017,,39.25,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SVN,Slovenia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2018,,39.25,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SVN,Slovenia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2019,,39.25,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SVN,Slovenia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2020,,41.275,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SVN,Slovenia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2021,,41.275,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SVN,Slovenia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2022,,41.275,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SVN,Slovenia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2023,,41.275,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CHL,Chile,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2000,,45,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CHL,Chile,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2001,,45,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CHL,Chile,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2002,,43,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CHL,Chile,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2017,,43.925,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CHL,Chile,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2018,,44.45,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CHL,Chile,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2019,,44.45,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CHL,Chile,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2020,,44.45,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CHL,Chile,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2021,,44.45,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CHL,Chile,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2022,,44.45,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CHL,Chile,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2023,,44.45,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,DEU,Germany,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2000,,60.696442,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,DEU,Germany,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2001,,54.055376,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,DEU,Germany,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2002,,54.074632,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,DEU,Germany,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2003,,55.080581,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,DEU,Germany,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2004,,52.974652,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,DEU,Germany,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2005,,52.018936,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,DEU,Germany,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2006,,52.05907,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,DEU,Germany,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2007,,52.994336,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,DEU,Germany,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2008,,48.024431,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,DEU,Germany,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2009,,47.998663,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,DEU,Germany,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2010,,48.084777,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,DEU,Germany,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2011,,48.131875,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,DEU,Germany,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2012,,48.153275,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,DEU,Germany,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2013,,48.201112,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,DEU,Germany,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2014,,48.246934,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,DEU,Germany,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2015,,48.300875,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,DEU,Germany,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2016,,48.329124,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,DEU,Germany,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2017,,48.38097,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,DEU,Germany,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2018,,48.386709,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,DEU,Germany,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2019,,48.416691,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,DEU,Germany,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2020,,48.337581,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,DEU,Germany,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2021,,48.419214,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,DEU,Germany,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2022,,48.419214,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,DEU,Germany,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2023,,48.419214,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NOR,Norway,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2000,,27.99424,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NOR,Norway,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2001,,35.919021,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NOR,Norway,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2002,,27.99424,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NOR,Norway,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2003,,27.99424,,A,,PC,Percentage,0,Units,,
